90000 0.088456
180000 0.179525
270000 0.275039
360000 0.369337
450000 0.443038
540000 0.551783
630000 0.66006
720000 0.73925
810000 0.824464
900000 0.907129
990000 0.996319
1080000 1.12873
1170000 1.21991
1260000 1.35588
1350000 1.40592
1440000 1.49315
1530000 1.56418
1620000 1.68835
1710000 1.7746
1800000 1.80031
1890000 1.91426
1980000 1.98497
2070000 2.02055
2160000 2.27641
2250000 2.37947
2340000 2.48176
2430000 2.6422
2520000 2.66979
2610000 2.82171
2700000 2.87998
